TranscriptID	hyva<1>	chfle<2>	neno<3>	cyca<4>	sama<5>	chfus<6>	isnoc<7>	pabor<8>	cebra<9>	gafa<10>	gopla<11>	gonor<12>	golob<13>	nema<14>	exadia<15>	enqua<16>	hehe<17>	stmer<18>	hemag<19>	stgag<20>	sthad<21>	acte<22>	ando<23>	oula<24>	macdac<25>	heaur<26>	hecri<27>	<28>	<29>	<30>	<31>	<32>	<33>	<34>	<35>	<36>	<37>	<38>	<39>	<40>	<41>	<42>	<43>	<44>	<45>	<46>	<47>	<48>	<49>	<50>	<51>	<52>	<53>
OG0000617	[1666-1666]	[2607-2607]	[13227-13227]	[1480-1480]	[3677-3677]	[1423-1423]	[34-34]	[4869-4869]	[708-708]	[2655-2655]	[2630-2630]	[2751-2751]	[3730-3730]	[2620-2620]	[3446-3446]	[652-652]	[3386-3386]	[1072-1072]	[2460-2460]	[2356-2356]	[5376-5376]	[2308-2308]	[3172-3172]	[6120-6120]	[124-124]	[1570-1570]	[1130-1130]	[166.545-19559.2]	[390.995-8722.27]	[483.807-21294.5]	[680.128-18745.3]	[374.685-10338.7]	[408.014-12786.8]	[206.214-6207.97]	[73.7202-1809.3]	[463.634-7678.04]	[504.855-10787.7]	[709.7-11256.1]	[1287.52-6758.81]	[1526.29-6758.81]	[483.807-9101.01]	[526.817-6758.81]	[549.733-3889.33]	[806.344-4810.43]	[1133.28-5702.01]	[1086.08-4610.23]	[1526.29-6477.54]	[1733.98-7358.52]	[680.128-3889.33]	[1343.46-9101.01]	[1526.29-12786.8]	[234.391-1086.08]	[709.7-2542.38]
OG0005593	[981-981]	[7109-7109]	[1138-1138]	[262-262]	[2768-2768]	[255-255]	[1362-1362]	[2451-2451]	[2313-2313]	[666-666]	[862-862]	[1213-1213]	[1633-1633]	[1875-1875]	[1310-1310]	[1484-1484]	[1356-1356]	[871-871]	[969-969]	[1300-1300]	[2156-2156]	[1383-1383]	[926-926]	[1202-1202]	[1207-1207]	[814-814]	[605-605]	[118.253-13921.3]	[302.764-6758.81]	[215.21-9496.18]	[128.833-3572.32]	[103.978-2888.24]	[146.488-4810.43]	[266.401-7678.04]	[390.995-9496.18]	[598.592-9496.18]	[255.275-5464.71]	[224.597-3727.46]	[504.855-2652.81]	[680.128-2888.24]	[329.713-6207.97]	[344.071-4418.36]	[463.634-3144.57]	[463.634-2768.02]	[549.733-2768.02]	[573.644-2436.55]	[651.786-2768.02]	[806.344-3423.63]	[444.301-2542.38]	[444.301-3013.68]	[374.685-3013.68]	[408.014-1887.9]	[374.685-1343.46]
OG0003294	[1216-1216]	[2097-2097]	[2845-2845]	[329-329]	[915-915]	[0-0]	[1521-1521]	[1314-1314]	[456-456]	[677-677]	[994-994]	[1194-1194]	[1642-1642]	[543-543]	[1314-1314]	[1250-1250]	[2377-2377]	[1222-1222]	[1765-1765]	[1873-1873]	[1603-1603]	[1296-1296]	[220-220]	[829-829]	[550-550]	[2327-2327]	[1125-1125]	[73.7202-8722.27]	[146.488-3281.14]	[70.6111-3144.57]	[43.8691-1233.91]	[13.2428-390.995]	[4.35885-173.819]	[181.409-5237.29]	[206.214-5019.33]	[189.328-3144.57]	[197.592-4418.36]	[234.391-3889.33]	[549.733-2768.02]	[680.128-2888.24]	[215.21-4058.24]	[329.713-4234.47]	[425.772-3013.68]	[444.301-2652.81]	[772.751-4058.24]	[772.751-3144.57]	[841.396-3572.32]	[841.396-3572.32]	[315.952-1887.9]	[244.611-1661.79]	[152.892-1233.91]	[483.807-2237.92]	[877.969-3013.68]
OG0005894	[2395-2395]	[3125-3125]	[6047-6047]	[8866-8866]	[4451-4451]	[535-535]	[2925-2925]	[4957-4957]	[7556-7556]	[1024-1024]	[810-810]	[542-542]	[1341-1341]	[966-966]	[1503-1503]	[1976-1976]	[1851-1851]	[2127-2127]	[2910-2910]	[2294-2294]	[2701-2701]	[3249-3249]	[3952-3952]	[5062-5062]	[484-484]	[3483-3483]	[3876-3876]	[244.611-28673.1]	[573.644-12786.8]	[526.817-23183.7]	[709.7-19559.2]	[549.733-15814.6]	[266.401-8722.27]	[390.995-11744.8]	[916.131-22219]	[1526.29-25240.6]	[278.011-5949.62]	[224.597-3727.46]	[374.685-1887.9]	[408.014-1809.3]	[374.685-7052.29]	[573.644-7358.52]	[916.131-6207.97]	[1040.85-6207.97]	[997.496-5019.33]	[1182.52-5019.33]	[1287.52-5464.71]	[1182.52-5237.29]	[1133.28-6758.81]	[1526.29-10338.7]	[1592.6-12786.8]	[740.555-3423.63]	[1969.91-6758.81]
OG0005722	[1138-1138]	[1420-1420]	[1300-1300]	[249-249]	[2895-2895]	[134-134]	[993-993]	[1562-1562]	[314-314]	[643-643]	[520-520]	[576-576]	[739-739]	[336-336]	[716-716]	[309-309]	[987-987]	[426-426]	[529-529]	[825-825]	[497-497]	[699-699]	[714-714]	[704-704]	[223-223]	[1183-1183]	[608-608]	[76.9642-8722.27]	[152.892-3423.63]	[123.431-5464.71]	[118.253-3281.14]	[83.881-2335.13]	[108.536-3572.32]	[113.291-3423.63]	[166.545-4058.24]	[173.819-2888.24]	[113.291-2436.55]	[152.892-2542.38]	[266.401-1343.46]	[315.952-1343.46]	[113.291-2144.76]	[159.573-2055.48]	[197.592-1343.46]	[255.275-1526.29]	[290.124-1462.74]	[266.401-1086.08]	[290.124-1233.91]	[302.764-1343.46]	[255.275-1462.74]	[266.401-1887.9]	[255.275-2055.48]	[224.597-1040.85]	[463.634-1592.6]
OG0003459	[306-306]	[356-356]	[2508-2508]	[162-162]	[1092-1092]	[437-437]	[524-524]	[2189-2189]	[1152-1152]	[1626-1626]	[724-724]	[1048-1048]	[1480-1480]	[3799-3799]	[897-897]	[2398-2398]	[2059-2059]	[1538-1538]	[861-861]	[1786-1786]	[2187-2187]	[1814-1814]	[536-536]	[1658-1658]	[3813-3813]	[3043-3043]	[1314-1314]	[59.4158-7052.29]	[189.328-4234.47]	[87.5662-3727.46]	[134.47-3727.46]	[76.9642-2144.76]	[123.431-3889.33]	[255.275-7358.52]	[206.214-5019.33]	[390.995-6477.54]	[359.053-7678.04]	[302.764-5019.33]	[444.301-2237.92]	[598.592-2652.81]	[444.301-8722.27]	[408.014-5237.29]	[680.128-4810.43]	[680.128-4058.24]	[740.555-3727.46]	[709.7-3013.68]	[709.7-3013.68]	[955.949-4058.24]	[680.128-3889.33]	[463.634-3144.57]	[329.713-2652.81]	[1233.91-5702.01]	[1086.08-3727.46]
OG0005852	[451-451]	[178-178]	[462-462]	[612-612]	[1199-1199]	[36-36]	[101-101]	[451-451]	[165-165]	[314-314]	[126-126]	[344-344]	[381-381]	[306-306]	[448-448]	[944-944]	[360-360]	[672-672]	[704-704]	[740-740]	[398-398]	[635-635]	[1110-1110]	[851-851]	[120-120]	[497-497]	[170-170]	[29.6077-3572.32]	[59.4158-1343.46]	[42.0021-1887.9]	[67.6314-1887.9]	[59.4158-1661.79]	[36.8545-1182.52]	[52.1836-1526.29]	[36.8545-916.131]	[67.6314-1133.28]	[80.3491-1733.98]	[64.7757-1086.08]	[103.978-549.733]	[173.819-772.751]	[103.978-1969.91]	[152.892-1969.91]	[224.597-1526.29]	[206.214-1233.91]	[234.391-1182.52]	[302.764-1287.52]	[290.124-1233.91]	[266.401-1133.28]	[197.592-1133.28]	[315.952-2144.76]	[344.071-2768.02]	[95.4235-425.772]	[152.892-549.733]
OG0006941	[1561-1561]	[1171-1171]	[3071-3071]	[9646-9646]	[1746-1746]	[178-178]	[932-932]	[874-874]	[169-169]	[318-318]	[358-358]	[493-493]	[569-569]	[2360-2360]	[1268-1268]	[215-215]	[1331-1331]	[526-526]	[826-826]	[1062-1062]	[1346-1346]	[1054-1054]	[1392-1392]	[1210-1210]	[864-864]	[731-731]	[594-594]	[108.536-12786.8]	[215.21-4810.43]	[255.275-11256.1]	[374.685-10338.7]	[302.764-8722.27]	[99.6098-3144.57]	[123.431-3572.32]	[113.291-2768.02]	[95.4235-1592.6]	[159.573-3423.63]	[95.4235-1592.6]	[197.592-1040.85]	[255.275-1086.08]	[255.275-5019.33]	[224.597-2888.24]	[255.275-1733.98]	[408.014-2436.55]	[425.772-2144.76]	[408.014-1733.98]	[504.855-2144.76]	[573.644-2542.38]	[408.014-2436.55]	[463.634-3144.57]	[463.634-3727.46]	[344.071-1592.6]	[359.053-1233.91]
OG0005499	[1166-1166]	[2877-2877]	[1306-1306]	[87-87]	[570-570]	[0-0]	[1054-1054]	[989-989]	[1374-1374]	[833-833]	[862-862]	[958-958]	[1224-1224]	[1326-1326]	[762-762]	[710-710]	[2351-2351]	[683-683]	[752-752]	[1145-1145]	[1428-1428]	[1467-1467]	[314-314]	[1071-1071]	[572-572]	[1106-1106]	[978-978]	[67.6314-8011.44]	[123.431-2768.02]	[47.8498-2144.76]	[21.7315-624.624]	[6.52891-206.214]	[3.15266-134.47]	[189.328-5464.71]	[224.597-5464.71]	[290.124-4810.43]	[206.214-4418.36]	[224.597-3727.46]	[444.301-2237.92]	[526.817-2237.92]	[224.597-4234.47]	[234.391-3013.68]	[344.071-2335.13]	[390.995-2335.13]	[526.817-2768.02]	[444.301-1887.9]	[504.855-2144.76]	[624.624-2652.81]	[344.071-1969.91]	[315.952-2144.76]	[206.214-1661.79]	[374.685-1733.98]	[549.733-1969.91]
OG0005554	[1704-1704]	[1855-1855]	[5517-5517]	[1307-1307]	[2386-2386]	[304-304]	[2482-2482]	[1094-1094]	[1149-1149]	[1479-1479]	[2074-2074]	[2549-2549]	[3594-3594]	[4211-4211]	[3143-3143]	[3151-3151]	[6220-6220]	[2488-2488]	[4024-4024]	[4305-4305]	[3965-3965]	[5343-5343]	[5651-5651]	[3862-3862]	[3356-3356]	[2748-2748]	[2468-2468]	[181.409-20408.4]	[425.772-9496.18]	[266.401-11744.8]	[329.713-9101.01]	[189.328-5237.29]	[152.892-4810.43]	[425.772-12254.7]	[315.952-7678.04]	[278.011-4610.23]	[651.786-13921.3]	[504.855-8359.3]	[1133.28-5949.62]	[1462.74-6207.97]	[877.969-16501.2]	[997.496-12786.8]	[1462.74-9908.51]	[1661.79-9908.51]	[1809.3-9496.18]	[1733.98-7052.29]	[1969.91-8359.3]	[1969.91-8722.27]	[1661.79-9496.18]	[1887.9-12786.8]	[1661.79-13342]	[1343.46-6207.97]	[1401.83-4810.43]
OG0004625	[102-102]	[138-138]	[647-647]	[338-338]	[251-251]	[0-0]	[209-209]	[245-245]	[39-39]	[288-288]	[329-329]	[448-448]	[664-664]	[1200-1200]	[923-923]	[556-556]	[827-827]	[709-709]	[632-632]	[1600-1600]	[1819-1819]	[1789-1789]	[192-192]	[366-366]	[716-716]	[745-745]	[690-690]	[14.5064-1809.3]	[43.8691-997.496]	[17.3798-806.344]	[20.7856-598.592]	[8.3115-266.401]	[1.83276-91.4114]	[62.0388-1809.3]	[27.1135-680.128]	[23.7481-408.014]	[134.47-2888.24]	[91.4114-1526.29]	[197.592-997.496]	[266.401-1133.28]	[197.592-3727.46]	[206.214-2652.81]	[255.275-1809.3]	[302.764-1809.3]	[425.772-2144.76]	[483.807-2055.48]	[573.644-2436.55]	[806.344-3572.32]	[244.611-1462.74]	[206.214-1401.83]	[91.4114-772.751]	[329.713-1526.29]	[390.995-1343.46]
OG0006595	[33-33]	[305-305]	[1107-1107]	[1326-1326]	[954-954]	[164-164]	[73-73]	[232-232]	[347-347]	[116-116]	[151-151]	[252-252]	[323-323]	[983-983]	[390-390]	[270-270]	[414-414]	[390-390]	[828-828]	[706-706]	[0-0]	[323-323]	[526-526]	[505-505]	[430-430]	[459-459]	[188-188]	[15.1796-1969.91]	[80.3491-1809.3]	[83.881-3727.46]	[140.352-3889.33]	[118.253-3281.14]	[70.6111-2237.92]	[47.8498-1401.83]	[32.3231-806.344]	[70.6111-1182.52]	[73.7202-1592.6]	[40.2128-680.128]	[99.6098-504.855]	[140.352-598.592]	[128.833-2436.55]	[118.253-1526.29]	[166.545-1133.28]	[215.21-1233.91]	[329.713-1592.6]	[483.807-1733.98]	[680.128-2436.55]	[0.562442-2436.55]	[166.545-955.949]	[166.545-1133.28]	[181.409-1462.74]	[159.573-740.555]	[159.573-549.733]
OG0006195	[393-393]	[0-0]	[881-881]	[840-840]	[403-403]	[13-13]	[636-636]	[521-521]	[949-949]	[516-516]	[586-586]	[461-461]	[1089-1089]	[743-743]	[660-660]	[357-357]	[966-966]	[486-486]	[723-723]	[534-534]	[572-572]	[921-921]	[581-581]	[810-810]	[140-140]	[607-607]	[530-530]	[20.7856-2542.38]	[38.498-877.969]	[6.52891-329.713]	[56.9019-1592.6]	[33.7698-997.496]	[12.0822-425.772]	[118.253-3423.63]	[134.47-3281.14]	[173.819-2888.24]	[128.833-2768.02]	[146.488-2436.55]	[290.124-1462.74]	[344.071-1462.74]	[140.352-2652.81]	[159.573-1969.91]	[197.592-1343.46]	[244.611-1462.74]	[302.764-1526.29]	[278.011-1182.52]	[302.764-1287.52]	[266.401-1182.52]	[224.597-1287.52]	[290.124-1969.91]	[244.611-1969.91]	[146.488-680.128]	[302.764-1086.08]
OG0002377	[950-950]	[965-965]	[1583-1583]	[23-23]	[447-447]	[0-0]	[49-49]	[1142-1142]	[2568-2568]	[1981-1981]	[2756-2756]	[3619-3619]	[4624-4624]	[2835-2835]	[3034-3034]	[1307-1307]	[5852-5852]	[1386-1386]	[1793-1793]	[2720-2720]	[4539-4539]	[3320-3320]	[3034-3034]	[3182-3182]	[608-608]	[2518-2518]	[2103-2103]	[56.9019-6758.81]	[103.978-2436.55]	[27.1135-1233.91]	[15.1796-444.301]	[3.15266-118.253]	[2.65556-118.253]	[234.391-6758.81]	[80.3491-2055.48]	[425.772-7052.29]	[549.733-12254.7]	[680.128-11256.1]	[1526.29-8011.44]	[1969.91-8359.3]	[573.644-10787.7]	[680.128-8359.3]	[806.344-5464.71]	[1040.85-6207.97]	[1287.52-6477.54]	[1086.08-4418.36]	[1343.46-5702.01]	[1661.79-7358.52]	[955.949-5464.71]	[1233.91-8359.3]	[1086.08-8722.27]	[624.624-2888.24]	[1233.91-4234.47]
OG0005196	[119-119]	[349-349]	[3881-3881]	[338-338]	[2638-2638]	[20-20]	[1091-1091]	[1499-1499]	[773-773]	[1028-1028]	[380-380]	[408-408]	[693-693]	[922-922]	[899-899]	[355-355]	[1796-1796]	[398-398]	[564-564]	[588-588]	[564-564]	[963-963]	[548-548]	[1226-1226]	[226-226]	[744-744]	[560-560]	[35.2794-4234.47]	[140.352-3144.57]	[76.9642-3423.63]	[118.253-3281.14]	[49.9707-1462.74]	[40.2128-1343.46]	[152.892-4610.23]	[215.21-5464.71]	[266.401-4418.36]	[152.892-3281.14]	[159.573-2652.81]	[206.214-1040.85]	[255.275-1133.28]	[166.545-3144.57]	[189.328-2335.13]	[224.597-1526.29]	[278.011-1661.79]	[329.713-1661.79]	[244.611-1040.85]	[278.011-1182.52]	[278.011-1182.52]	[266.401-1592.6]	[329.713-2237.92]	[290.124-2335.13]	[197.592-916.131]	[344.071-1233.91]
OG0002976	[6027-6027]	[4614-4614]	[3549-3549]	[66-66]	[1409-1409]	[494-494]	[11-11]	[3193-3193]	[1877-1877]	[2594-2594]	[2668-2668]	[2471-2471]	[2947-2947]	[8622-8622]	[3289-3289]	[2712-2712]	[14492-14492]	[4782-4782]	[6898-6898]	[10600-10600]	[8430-8430]	[3785-3785]	[1299-1299]	[2539-2539]	[1289-1289]	[2592-2592]	[3402-3402]	[197.592-22219]	[278.011-6207.97]	[189.328-8359.3]	[134.47-3572.32]	[62.0388-1733.98]	[146.488-4810.43]	[244.611-7358.52]	[56.9019-1401.83]	[598.592-9908.51]	[806.344-17217.7]	[651.786-10787.7]	[1182.52-5949.62]	[1287.52-5702.01]	[1086.08-20408.4]	[997.496-12254.7]	[1401.83-9496.18]	[1592.6-9908.51]	[3889.33-19559.2]	[3423.63-14525.8]	[4058.24-17217.7]	[4610.23-19559.2]	[955.949-5464.71]	[916.131-6207.97]	[651.786-5237.29]	[997.496-4418.36]	[1592.6-5464.71]
OG0005758	[1160-1160]	[157-157]	[1120-1120]	[83-83]	[2484-2484]	[100-100]	[1460-1460]	[537-537]	[744-744]	[264-264]	[277-277]	[402-402]	[457-457]	[4236-4236]	[525-525]	[699-699]	[1180-1180]	[806-806]	[707-707]	[1349-1349]	[1650-1650]	[3526-3526]	[740-740]	[700-700]	[224-224]	[784-784]	[637-637]	[59.4158-7052.29]	[103.978-2436.55]	[45.8172-1969.91]	[76.9642-2144.76]	[47.8498-1343.46]	[87.5662-2888.24]	[146.488-4418.36]	[181.409-4418.36]	[152.892-2542.38]	[159.573-3423.63]	[76.9642-1287.52]	[159.573-806.344]	[206.214-916.131]	[290.124-5702.01]	[206.214-2652.81]	[329.713-2237.92]	[374.685-2237.92]	[463.634-2436.55]	[504.855-2055.48]	[549.733-2335.13]	[709.7-3144.57]	[344.071-2055.48]	[483.807-3423.63]	[255.275-2055.48]	[206.214-955.949]	[374.685-1343.46]
OG0005746	[206-206]	[110-110]	[1375-1375]	[352-352]	[1268-1268]	[42-42]	[1106-1106]	[1711-1711]	[1666-1666]	[371-371]	[337-337]	[470-470]	[618-618]	[1582-1582]	[846-846]	[583-583]	[2040-2040]	[572-572]	[794-794]	[1127-1127]	[3387-3387]	[3224-3224]	[912-912]	[931-931]	[649-649]	[898-898]	[688-688]	[36.8545-4418.36]	[113.291-2542.38]	[43.8691-1887.9]	[87.5662-2436.55]	[49.9707-1462.74]	[40.2128-1343.46]	[181.409-5237.29]	[290.124-7052.29]	[408.014-6758.81]	[159.573-3572.32]	[99.6098-1661.79]	[197.592-997.496]	[255.275-1133.28]	[255.275-4810.43]	[266.401-3281.14]	[374.685-2542.38]	[483.807-2888.24]	[573.644-2888.24]	[504.855-2144.76]	[680.128-2888.24]	[955.949-4058.24]	[463.634-2652.81]	[549.733-3889.33]	[329.713-2652.81]	[344.071-1526.29]	[425.772-1462.74]
OG0002685	[2589-2589]	[5618-5618]	[0-0]	[0-0]	[3519-3519]	[49-49]	[4335-4335]	[2408-2408]	[924-924]	[5330-5330]	[829-829]	[537-537]	[1445-1445]	[3579-3579]	[933-933]	[247-247]	[1870-1870]	[348-348]	[1467-1467]	[960-960]	[1596-1596]	[231-231]	[887-887]	[1551-1551]	[195-195]	[2034-2034]	[1205-1205]	[67.6314-8011.44]	[87.5662-2055.48]	[12.6501-598.592]	[1.60192-67.6314]	[7.19685-234.391]	[73.7202-2436.55]	[315.952-9101.01]	[463.634-11256.1]	[374.685-6207.97]	[302.764-6477.54]	[463.634-7678.04]	[374.685-1969.91]	[425.772-1809.3]	[266.401-5019.33]	[189.328-2436.55]	[224.597-1592.6]	[329.713-1969.91]	[483.807-2436.55]	[425.772-1809.3]	[651.786-2768.02]	[598.592-2542.38]	[278.011-1592.6]	[244.611-1733.98]	[408.014-3281.14]	[302.764-1401.83]	[841.396-2888.24]
OG0005899	[611-611]	[161-161]	[627-627]	[164-164]	[23-23]	[12-12]	[253-253]	[337-337]	[93-93]	[283-283]	[138-138]	[186-186]	[318-318]	[115-115]	[425-425]	[57-57]	[236-236]	[162-162]	[221-221]	[383-383]	[472-472]	[124-124]	[126-126]	[746-746]	[24-24]	[330-330]	[181-181]	[20.7856-2542.38]	[30.9365-709.7]	[16.615-740.555]	[17.3798-504.855]	[6.85578-215.21]	[1.95574-99.6098]	[35.2794-1086.08]	[40.2128-1040.85]	[43.8691-740.555]	[40.2128-877.969]	[56.9019-955.949]	[87.5662-444.301]	[118.253-504.855]	[38.498-740.555]	[54.4926-709.7]	[54.4926-374.685]	[80.3491-483.807]	[113.291-573.644]	[128.833-549.733]	[159.573-680.128]	[206.214-877.969]	[64.7757-390.995]	[83.881-573.644]	[108.536-877.969]	[43.8691-206.214]	[128.833-463.634]
OG0004688	[954-954]	[806-806]	[1232-1232]	[281-281]	[1478-1478]	[68-68]	[1255-1255]	[537-537]	[320-320]	[1424-1424]	[354-354]	[752-752]	[899-899]	[649-649]	[2176-2176]	[1085-1085]	[3791-3791]	[73-73]	[1935-1935]	[2499-2499]	[2160-2160]	[2429-2429]	[1404-1404]	[1646-1646]	[66-66]	[1911-1911]	[1748-1748]	[70.6111-8359.3]	[146.488-3281.14]	[83.881-3727.46]	[91.4114-2542.38]	[56.9019-1592.6]	[54.4926-1809.3]	[152.892-4610.23]	[134.47-3281.14]	[103.978-1733.98]	[215.21-4610.23]	[215.21-3572.32]	[255.275-1343.46]	[390.995-1733.98]	[244.611-4610.23]	[374.685-4810.43]	[425.772-2888.24]	[463.634-2768.02]	[526.817-2768.02]	[359.053-1526.29]	[1040.85-4418.36]	[1133.28-4810.43]	[444.301-2542.38]	[680.128-4810.43]	[526.817-4418.36]	[215.21-997.496]	[997.496-3423.63]
OG0007125	[523-523]	[135-135]	[3023-3023]	[1871-1871]	[608-608]	[111-111]	[679-679]	[457-457]	[484-484]	[792-792]	[880-880]	[1164-1164]	[1134-1134]	[610-610]	[691-691]	[260-260]	[1136-1136]	[414-414]	[1291-1291]	[905-905]	[1229-1229]	[641-641]	[1927-1927]	[708-708]	[355-355]	[806-806]	[563-563]	[52.1836-5949.62]	[123.431-2768.02]	[76.9642-3281.14]	[181.409-4810.43]	[103.978-2888.24]	[45.8172-1462.74]	[118.253-3572.32]	[108.536-2768.02]	[113.291-1887.9]	[159.573-3423.63]	[224.597-3727.46]	[463.634-2335.13]	[549.733-2436.55]	[140.352-2768.02]	[173.819-2237.92]	[234.391-1592.6]	[329.713-1969.91]	[408.014-2055.48]	[408.014-1661.79]	[549.733-2335.13]	[504.855-2237.92]	[315.952-1809.3]	[359.053-2436.55]	[408.014-3281.14]	[244.611-1133.28]	[359.053-1287.52]
OG0004175	[174-174]	[154-154]	[1009-1009]	[326-326]	[567-567]	[0-0]	[387-387]	[1068-1068]	[670-670]	[850-850]	[825-825]	[950-950]	[1191-1191]	[526-526]	[691-691]	[602-602]	[1024-1024]	[547-547]	[758-758]	[1258-1258]	[614-614]	[1765-1765]	[1336-1336]	[1113-1113]	[745-745]	[807-807]	[674-674]	[24.8226-3013.68]	[70.6111-1592.6]	[22.7184-997.496]	[28.3341-806.344]	[11.0161-329.713]	[3.15266-134.47]	[128.833-3889.33]	[123.431-3013.68]	[206.214-3423.63]	[166.545-3572.32]	[224.597-3727.46]	[425.772-2144.76]	[504.855-2237.92]	[159.573-3013.68]	[224.597-2888.24]	[329.713-2237.92]	[390.995-2335.13]	[359.053-1809.3]	[359.053-1526.29]	[408.014-1733.98]	[425.772-1809.3]	[444.301-2652.81]	[526.817-3727.46]	[425.772-3423.63]	[344.071-1592.6]	[390.995-1401.83]
OG0000014	[5-5]	[158-158]	[3595-3595]	[393-393]	[113-113]	[143-143]	[685-685]	[811-811]	[834-834]	[1695-1695]	[1289-1289]	[1471-1471]	[2003-2003]	[3622-3622]	[3-3]	[313-313]	[1389-1389]	[367-367]	[270-270]	[943-943]	[1153-1153]	[490-490]	[0-0]	[596-596]	[203-203]	[713-713]	[269-269]	[9.57772-1287.52]	[99.6098-2237.92]	[52.1836-2237.92]	[91.4114-2542.38]	[36.8545-1040.85]	[21.7315-740.555]	[113.291-3281.14]	[152.892-3727.46]	[206.214-3423.63]	[113.291-2436.55]	[390.995-6477.54]	[680.128-3423.63]	[841.396-3572.32]	[59.4158-1133.28]	[20.7856-278.011]	[103.978-740.555]	[108.536-651.786]	[315.952-1592.6]	[255.275-1086.08]	[302.764-1287.52]	[504.855-2144.76]	[54.4926-315.952]	[27.1135-197.592]	[7.55273-70.6111]	[146.488-680.128]	[234.391-841.396]
OG0005594	[1152-1152]	[10310-10310]	[5483-5483]	[3723-3723]	[7234-7234]	[329-329]	[1161-1161]	[5260-5260]	[2780-2780]	[784-784]	[3521-3521]	[4180-4180]	[3343-3343]	[2084-2084]	[3525-3525]	[630-630]	[6362-6362]	[1420-1420]	[1671-1671]	[5119-5119]	[5360-5360]	[1120-1120]	[5221-5221]	[1577-1577]	[1746-1746]	[3142-3142]	[2170-2170]	[206.214-24190.3]	[624.624-13921.3]	[651.786-28673.1]	[549.733-15156.5]	[408.014-11256.1]	[266.401-8722.27]	[390.995-11744.8]	[483.807-11744.8]	[955.949-15814.6]	[444.301-9496.18]	[463.634-7678.04]	[1592.6-8359.3]	[1809.3-7678.04]	[504.855-9496.18]	[624.624-7678.04]	[680.128-4610.23]	[1040.85-6207.97]	[1526.29-7678.04]	[1233.91-5237.29]	[1661.79-7052.29]	[2542.38-10787.7]	[877.969-5019.33]	[772.751-5237.29]	[997.496-8011.44]	[1040.85-4810.43]	[1401.83-4810.43]
OG0004633	[1439-1439]	[2273-2273]	[1434-1434]	[323-323]	[1565-1565]	[77-77]	[886-886]	[748-748]	[225-225]	[422-422]	[385-385]	[581-581]	[570-570]	[584-584]	[627-627]	[677-677]	[989-989]	[847-847]	[1148-1148]	[1033-1033]	[1734-1734]	[1883-1883]	[1925-1925]	[904-904]	[208-208]	[624-624]	[954-954]	[80.3491-9496.18]	[146.488-3281.14]	[128.833-5702.01]	[103.978-2768.02]	[64.7757-1809.3]	[62.0388-1969.91]	[108.536-3144.57]	[113.291-2768.02]	[99.6098-1661.79]	[128.833-2888.24]	[113.291-1887.9]	[215.21-1133.28]	[278.011-1182.52]	[166.545-3144.57]	[224.597-2888.24]	[344.071-2335.13]	[408.014-2436.55]	[483.807-2436.55]	[549.733-2237.92]	[624.624-2652.81]	[651.786-2768.02]	[390.995-2237.92]	[573.644-3889.33]	[463.634-3727.46]	[206.214-955.949]	[408.014-1462.74]
OG0006987	[342-342]	[264-264]	[3286-3286]	[46-46]	[1301-1301]	[72-72]	[28-28]	[344-344]	[233-233]	[322-322]	[1190-1190]	[376-376]	[1496-1496]	[1773-1773]	[836-836]	[1252-1252]	[842-842]	[576-576]	[892-892]	[909-909]	[704-704]	[533-533]	[2079-2079]	[1114-1114]	[952-952]	[1072-1072]	[938-938]	[32.3231-3889.33]	[76.9642-1733.98]	[52.1836-2335.13]	[76.9642-2144.76]	[28.3341-806.344]	[54.4926-1733.98]	[70.6111-2144.76]	[21.7315-549.733]	[70.6111-1182.52]	[189.328-4058.24]	[140.352-2335.13]	[408.014-2055.48]	[359.053-1592.6]	[266.401-5019.33]	[266.401-3281.14]	[374.685-2542.38]	[374.685-2237.92]	[344.071-1733.98]	[359.053-1526.29]	[408.014-1733.98]	[390.995-1661.79]	[425.772-2436.55]	[390.995-2768.02]	[526.817-4418.36]	[463.634-2144.76]	[549.733-1887.9]
OG0005501	[1813-1813]	[1426-1426]	[4357-4357]	[76-76]	[823-823]	[708-708]	[1794-1794]	[4637-4637]	[4676-4676]	[2392-2392]	[4866-4866]	[7457-7457]	[7996-7996]	[4734-4734]	[4223-4223]	[4752-4752]	[19191-19191]	[4069-4069]	[5172-5172]	[6757-6757]	[6668-6668]	[7691-7691]	[1697-1697]	[3272-3272]	[7192-7192]	[7161-7161]	[5640-5640]	[181.409-20408.4]	[425.772-9496.18]	[140.352-5949.62]	[140.352-3889.33]	[62.0388-1733.98]	[134.47-4418.36]	[740.555-21294.5]	[651.786-15814.6]	[1133.28-18745.3]	[997.496-21294.5]	[1040.85-17217.7]	[2888.24-14525.8]	[3727.46-15814.6]	[1133.28-21294.5]	[1401.83-17965.2]	[2055.48-14525.8]	[2335.13-13921.3]	[3423.63-17217.7]	[2652.81-10787.7]	[3013.68-12254.7]	[3281.14-13921.3]	[1887.9-11256.1]	[1401.83-9496.18]	[841.396-6758.81]	[3144.57-14525.8]	[3423.63-11744.8]
